15,15,8,-9.54E-07,4,47.125,0,27802,24,5,0,26404,23,1155233,264,8,9,574220,529,2,4,237.7658,0,35357,0.25,14,4,889,1326,0,5,521,0,0,0,22,71297,0,1,35046,2,1319,0,0,0,2490,5650,4,22,1,1,51,7210524672,2,1,1,2488,0,1,2,0,1,105,0,0,0,8,7921,0,78,2,0,0,47,2,0,2,74,5,19,50,1,57,0,0,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,140.6666667,343.5,0,0,19,0,1,220,0,0,6,13,27802,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10762551,20,2097152,0,889,5,0,0,0,0,1,0,155,63,123,1,22,2,0,457,0,1,0,0,4.90E+11,91,28,46.224617,0,0,0.5,0,0,0,7921,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,149,0.111111111,0,468,0,0,0,2489,8,1,15,1.24,918.13,1.29,4,3900,10067316,7.55,1493643304,0,16053716,8126460,8326.88,8126460,94.4,5.4,8,879,45.3,1954.714,1556,1.18,0,7.28,90.1,1991.018,0.6,2846812,0,0
10,10,8,-9.54E-07,3,47.125,0,27809,24,5,0,26410,23,1155522,265,8,9,574220,529,2,4,237.81775,0,35357,0,14,4,889,1327,0,5,521,0,0,0,22,71315,0,1,35046,2,1320,0,0,0,2490,5652,4,22,0,1,51,7210524672,2,1,1,2488,0,1,2,0,1,105,0,0,0,8,7923,0,78,2,0,0,47,2,0,2,74,5,19,50,1,57,0,1,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,140.6666667,343.5,0,0,19,0,1,220,0,0,6,13,27809,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10765123,20,2097152,0,889,5,0,0,0,0,1,0,155,63,123,1,22,2,0,457,0,1,0,0,4.90E+11,91,28,46.2295,0,0,0.5,0,0,0,7923,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,149,0,0,468,0,0,0,2489,8,1,10,1.24,918.13,1.29,6.6,3900,10067316,7.55,1493643304,0,16053716,8126460,8326.88,8126460,94.4,4.2,8,879,45.3,1954.714,1556,1.18,0,7.28,88.2,1991.018,1,2846812,0,0
11,11,8,-9.54E-07,4,47.125,0,27813,24,5,0,26414,23,1155690,265,8,9,574220,529,2,4,237.86517,0,35357,0.25,14,4,889,1327,0,5,521,0,0,0,22,71324,0,1,35046,2,1320,0,0,0,2490,5652,4,22,0,1,51,7210524672,2,1,1,2488,0,1,2,0,1,105,0,0,0,8,7924,0,78,2,0,0,47,2,0,2,74,5,19,50,1,57,0,1,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,140.6666667,343.5,0,0,19,0,1,220,0,0,6,13,27813,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10766691,20,2097152,0,889,5,0,0,0,0,1,0,155,63,123,1,22,2,0,457,0,1,0,0,4.90E+11,91,28,46.2295,0,0,0.5,0,0,0,7924,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,149,0,0,468,0,0,0,2489,8,1,11,1.24,1143.58,1.29,4.8,3900,10067200,15.45,1493643304,0,16053716,8126460,20417.09,8126460,94.4,3.9,8,877,45.3,1954.714,1556,1.18,0,10.88,90.9,1991.018,0.4,2846920,0,0
22,22,8,-9.54E-07,2,47.125,0,27819,24,5,0,26420,23,1155942,265,8,9,574220,529,2,4,240.85318,0,35357,0,14,4,889,1327,0,5,521,0,0,0,22,71342,0,1,35046,2,1320,0,0,0,2490,5654,4,22,0,1,51,7210524672,2,1,1,2488,0,1,2,0,1,105,0,0,0,8,7926,0,78,2,0,0,47,2,0,2,74,5,19,50,1,57,0,1,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,140.6666667,343.5,0,0,19,0,1,220,0,0,6,13,27819,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10769043,20,2097152,0,889,5,0,0,0,0,1,0,155,63,123,1,22,2,0,457,0,1,0,0,4.90E+11,91,28,46.2295,0,0,0.5,0,0,0,7926,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,149,0,0,468,0,0,0,2489,8,1,22,1.24,1143.58,1.29,4.8,3900,10067200,15.45,1493643304,0,16053716,8126460,20417.09,8126460,94.4,3.9,8,877,45.3,1954.714,1556,1.18,0,10.88,90.9,1991.018,0.4,2846920,0,0
12,12,8,-9.54E-07,2,47.125,0,27823,24,5,0,26424,23,1156110,265,8,9,574220,529,2,4,240.9541,0,35357,0,14,4,889,1327,0,5,521,0,0,0,22,71351,0,1,35046,2,1320,0,0,0,2490,5654,4,22,0,1,51,7210524672,2,1,1,2488,0,1,2,0,1,105,0,0,0,8,7927,0,78,2,0,0,47,2,0,2,74,5,19,50,1,57,0,1,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,140.6666667,343.5,0,0,19,0,1,220,0,0,6,13,27823,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10770611,20,2097152,0,889,5,0,0,0,0,1,0,155,63,123,1,22,2,0,457,0,1,0,0,4.90E+11,91,28,46.2295,0,0,0.5,0,0,0,7927,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,149,0,0,468,0,0,0,2489,8,1,12,1.17,1143.58,1.07,4.8,3900,10067200,15.45,1493643304,0,16053716,8126460,20417.09,8126460,94.4,3.9,8,877,45.3,1954.715,1556,1.16,0,10.88,90.9,1991.018,0.4,2846920,0,0
12,12,8,-9.54E-07,3,47.125,0,27832,24,5,0,26430,24,1156590,265,8,9,574222,529,2,4,247.5876,0,35357,0,14,4,889,1328,0,5,521,0,0,0,23,71369,0,1,35046,2,1321,0,0,0,2490,5667,4,23,0,1,51,7210524672,2,1,1,2488,0,1,2,0,3,105,0,0,0,8,7929,0,78,2,0,0,47,2,0,2,74,5,1,50,1,59,0,0,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,47.5,343.5,0,0,1,0,1,220,0,0,6,13,27832,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10773406,20,2097152,0,889,5,0,0,0,0,1,0,155,65,123,1,23,2,0,457,0,1,0,0,4.90E+11,91,28,46.256424,0,0,0.5,1,0,0,7929,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,106,0,0,187,0,0,0,2489,8,1,12,1.17,1434.6,1.07,6.3,3900,10059912,11.33,1493643304,0,16053716,8126460,12463.06,8126460,94.4,4.7,8,877,45.3,1954.715,1556,1.16,0,9.83,88.3,1991.018,0.8,2846936,0,0
12,12,8,-9.54E-07,3,47.125,0,27836,24,5,0,26434,24,1156758,265,8,9,574222,529,2,4,247.64062,0,35357,0.25,14,4,889,1328,0,5,521,0,0,0,23,71378,0,1,35046,2,1321,0,0,0,2490,5667,4,23,0,1,51,7210524672,2,1,1,2488,0,1,2,0,3,105,0,0,0,8,7930,0,78,2,0,0,47,2,0,2,74,5,1,50,1,59,0,0,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,47.5,343.5,0,0,1,0,1,220,0,0,6,13,27836,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10774974,20,2097152,0,889,5,0,0,0,0,1,0,155,65,123,1,23,2,0,457,0,1,0,0,4.90E+11,91,28,46.256424,0,0,0.5,1,0,0,7930,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,106,0,0,187,0,0,0,2489,8,1,12,1.17,1434.6,1.07,4.3,3900,10059912,11.33,1493643304,0,16053716,8126460,12463.06,8126460,94.4,4.8,8,877,45.3,1954.715,1556,1.16,0,9.83,90.5,1991.018,0.3,2846936,0,0
14,14,8,-9.54E-07,4,47.125,0,27842,24,5,0,26440,24,1157010,265,8,9,574222,529,2,4,248.1788,0,35357,0,14,4,889,1328,0,5,521,0,0,0,23,71396,0,1,35046,2,1321,0,0,0,2490,5669,4,23,0,1,51,7210524672,2,1,1,2488,0,1,2,0,3,105,0,0,0,8,7932,0,78,2,0,0,47,2,0,2,74,5,1,50,1,59,0,0,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,47.5,343.5,0,0,1,0,1,220,0,0,6,13,27842,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10777326,20,2097152,0,889,5,0,0,0,0,1,0,155,65,123,1,23,2,0,457,0,1,0,0,4.90E+11,91,28,46.256424,0,0,0.5,1,0,0,7932,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,106,0,0,187,0,0,0,2489,8,1,14,1.17,1434.6,1.07,4.3,3900,10059912,11.33,1493643304,0,16053716,8126460,12463.06,8126460,94.4,4.8,8,877,45.3,1954.715,1556,1.16,0,9.83,90.5,1991.018,0.3,2846936,0,0
19,19,8,-9.54E-07,4,47.125,0,27846,24,5,0,26444,24,1157178,265,8,9,574222,529,2,4,248.22667,0,35357,0.5,14,4,889,1328,0,5,521,0,0,0,23,71405,0,1,35046,2,1321,0,0,0,2490,5669,4,23,0,1,51,7210524672,2,1,1,2488,0,1,2,0,3,105,0,0,0,8,7933,0,78,2,0,0,47,2,0,2,74,5,1,50,1,59,0,0,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,47.5,343.5,0,0,1,0,1,220,0,0,6,13,27846,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10778894,20,2097152,0,889,5,0,0,0,0,1,0,155,65,123,1,23,2,0,457,0,1,0,0,4.90E+11,91,28,46.256424,0,0,0.5,1,0,0,7933,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,106,0,0,187,0,0,0,2489,8,1,19,1.17,1434.6,1.07,6.1,3900,10059912,11.33,1493643304,0,16053716,8126460,12463.06,8126460,94.4,4.5,8,878,45.3,1954.715,1556,1.16,0,9.83,88.7,1991.018,0.7,2846936,0,0
15,15,8,-9.54E-07,4,47.125,0,27853,24,5,0,26450,24,1157467,265,8,9,574222,529,2,4,248.56602,0,35357,0,14,4,889,1329,0,5,521,0,0,0,23,71423,0,1,35046,2,1322,0,0,0,2490,5671,4,23,0,1,51,7210524672,2,1,1,2488,0,1,2,0,3,105,0,0,0,8,7935,0,78,2,0,0,47,2,0,2,74,5,1,50,1,59,0,0,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,47.5,343.5,0,0,1,0,1,220,0,0,6,13,27853,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10781466,20,2097152,0,889,5,0,0,0,0,1,0,155,65,123,1,23,2,0,457,0,1,0,0,4.90E+11,91,28,46.26094,0,0,0.5,1,0,0,7935,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,106,0,0,187,0,0,0,2489,8,1,15,1.17,1434.6,1.07,3.8,3900,10059912,11.33,1493643304,0,16053716,8126460,12463.06,8126460,94.4,4.9,8,878,45.3,1954.715,1556,1.16,0,9.83,90.8,1991.018,0.5,2846936,0,0
14,14,8,-9.54E-07,4,47.125,0,27857,24,5,0,26454,24,1157635,265,8,9,574222,529,2,4,248.62352,0,35357,0.25,14,4,889,1329,0,5,521,0,0,0,23,71432,0,1,35046,2,1322,0,0,0,2490,5671,4,23,0,1,51,7210524672,2,1,1,2488,0,1,2,0,3,105,0,0,0,8,7936,0,78,2,0,0,47,2,0,2,74,5,1,50,1,59,0,0,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,47.5,343.5,0,0,1,0,1,220,0,0,6,13,27857,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10783034,20,2097152,0,889,5,0,0,0,0,1,0,155,65,123,1,23,2,0,457,0,1,0,0,4.90E+11,91,28,46.26094,0,0,0.5,1,0,0,7936,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,106,0,0,187,0,0,0,2489,8,1,14,1.21,860.53,1.41,5.7,3900,10059912,7.2,1493643304,0,16053716,8126460,8287.08,8126460,94.4,4.8,8,878,45.3,1954.715,1556,1.17,0,6.83,88.7,1991.018,0.9,2846936,0,0
26,26,8,-9.54E-07,9,47.125,0,27863,24,5,0,26460,24,1157887,265,8,9,574222,529,2,4,31.744133,0,35357,0.333333333,15,4,889,1329,0,5,521,0,0,0,23,71450,0,1,35046,2,1322,0,0,0,2490,5673,4,23,0,1,51,7210549248,2,1,1,2488,0,1,2,0,3,105,0,0,0,8,7938,0,78,2,0,0,47,2,0,2,74,5,1,50,1,59,0,0,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,47.5,337.5,0,0,1,0,1,220,0,0,6,14,27863,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10785386,20,2097152,0,889,5,0,0,0,0,1,0,160,65,128,1,23,2,0,457,0,1,0,0,4.90E+11,91,28,46.26094,0,0,0.5,1,0,0,7938,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,106,0,0,187,0,0,0,2489,8,1,26,1.21,860.53,1.41,5.7,3900,10059912,7.2,1493643304,0,16053716,8126460,8287.08,8126460,94.4,4.8,8,878,45.3,1954.715,1556,1.17,0,6.83,88.7,1991.018,0.9,2846936,0,0
19,19,8,-9.54E-07,3,47.125,0,27867,24,5,0,26464,24,1158055,265,8,9,574222,529,2,4,31.744133,0,35357,0.25,15,4,889,1329,0,5,521,0,0,0,23,71459,0,1,35046,2,1322,0,0,0,2490,5673,4,23,0,1,51,7210549248,2,1,1,2488,0,1,2,0,3,105,0,0,0,8,7939,0,78,2,0,0,47,2,0,2,74,5,1,50,1,59,0,0,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,47.5,337.5,0,0,1,0,1,220,0,0,6,14,27867,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10786954,20,2097152,0,889,5,0,0,0,0,1,0,160,65,128,1,23,2,0,457,0,1,0,0,4.90E+11,91,28,46.26094,0,0,0.5,1,0,0,7939,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,106,0,0,187,0,0,0,2489,8,1,19,1.21,860.53,1.41,5.3,3900,10059912,7.2,1493643304,0,16053716,8126460,8287.08,8126460,94.4,3.7,8,878,45.3,1954.715,1556,1.17,0,6.83,90.7,1991.018,0.3,2846936,0,0
14,14,8,-9.54E-07,2,47.125,0,27874,24,5,0,26470,24,1158344,265,8,9,574222,529,2,4,31.757301,0,35357,0,15,4,889,1330,0,5,521,0,0,0,23,71477,0,1,35046,2,1323,0,0,0,2490,5675,4,23,0,1,51,7210528768,2,1,1,2488,0,1,2,0,3,105,0,0,0,8,7941,0,78,2,0,0,47,2,0,2,74,5,1,50,1,59,0,0,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,47.5,337.5,0,0,1,0,1,220,0,0,6,14,27874,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10789526,20,2097152,0,889,5,0,0,0,0,1,0,160,65,128,1,23,2,0.333333333,457,0,1,0,0,4.90E+11,91,28,46.26094,0.333333333,0,0.5,1,0,0,7941,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,106,0,0,187,0,0,0,2489,8,1,14,1.21,3459.45,1.41,5.3,3900,10059448,49.35,1493643304,0,16053716,8126460,63038.37,8126460,94.4,3.7,8,878,45.3,1954.715,1556,1.17,0,31.32,90.7,1991.018,0.3,2847052,0,0
15,15,8,-9.54E-07,2,47.125,0,27878,24,5,0,26474,24,1158512,265,8,9,574222,529,2,4,31.757301,0,35357,0,15,4,889,1330,0,5,521,0,0,0,23,71486,0,1,35046,2,1323,0,0,0,2490,5675,4,23,0,1,51,7210508288,2,1,1,2488,0,1,2,0,3,105,0,0,0,8,7942,0,78,2,0,0,47,2,0,2,74,5,1,50,1,59,0,0,2,2,1,2489,0,2,0,0,492,0,2,0,0,0,47.5,337.5,0,0,1,0,1,220,0,0,6,14,27878,5,34440,0,0,2488,0,9,0,1,1,0,32,0,2,4,0,2,1.49E+12,2,0,10791094,20,2097152,0,889,5,0,0,0,0,1,0,160,65,128,1,23,2,0,457,0,1,0,0,4.90E+11,91,28,46.26094,0,0,0.5,1,0,0,7942,0,1,0,0,0,0,5.28E+11,0,1,2,30367412224,106,0,0,187,0,0,0,2489,8,1,15,1.21,3459.45,1.41,4.8,3900,10059448,49.35,1493643304,0,16053716,8126460,63038.37,8126460,94.4,5,8,878,45.3,1954.715,1556,1.17,0,31.32,89.4,1991.018,0.7,2847052,0,0
